Date,Date (text),Title,Presented by,Summary,Video URL,Video ID,Duration (min),Views,Views (text),Likes,Subscribers,Published (relative),Duration (text),Category,Tags,Channel,Is Live,Description excerpt
2020-10-01,"Oct 1, 2020",#RAISE2020 - Shri Rajendra Kumar | Additional Secretary | Ministry of Electronics & IT,IndiaAI,""" Global Summit will facilitate some of the greatest minds of the globe, to exchange ideas and charter a course to use AI for social empowerment, inclusion, and transformation in key areas like Healthcare, Agriculture, Education and Smart Mobility amongst other."" ~ Shri Rajendra Kumar, Additional Secretary,...",https://www.youtube.com/watch?v=Ucls1ePEmOg,Ucls1ePEmOg,1.8,537,537 views,33,20.6K subscribers,5 years ago,1:48,,,IndiaAI,False,"""#RAISE2020 Global Summit will facilitate some of the greatest minds of the globe, to exchange ideas and charter a course to use AI for social empowerment, inclusion, and transformation in key areas like Healthcare, Agri..."
2020-09-30,"Sep 30, 2020",Why RAISE 2020 will be a milestone in India’s AI Journey | Last Week on INDIAai,IndiaAI,To know more details on RAISE 2020 and for signing up visit the link below : https://raise2020.indiaai.gov.in/,https://www.youtube.com/watch?v=NBqgzBmeOmU,NBqgzBmeOmU,23.18,416,416 views,17,20.6K subscribers,5 years ago,23:11,,,IndiaAI,False,To know more details on RAISE 2020 and for signing up visit the link below : https://raise2020.indiaai.gov.in/
2020-09-29,"Sep 29, 2020",Challenges in PoC to production deployment of AI| Last Week on INDIAai Ep#11,IndiaAI,Overview video about: Challenges in PoC to production deployment of AI| Last Week on INDIAai Ep#11.,https://www.youtube.com/watch?v=UA26e7YfpTs,UA26e7YfpTs,23.22,133,133 views,7,20.6K subscribers,5 years ago,23:13,,,IndiaAI,False,
2020-09-29,"Sep 29, 2020",#RAISE2020 | Shri Amitabh Kant | CEO | NITI Aayog,IndiaAI,"At the RAISE 2020 Global Virtual Summit, delegates and experts from the fields of research, policy and innovation on Artificial Intelligence, are expected to join from across the globe. Keynote speeches and panel discussions will frame the summit, on cross-sector subjects like ‘Leveraging AI for Pandemic...",https://www.youtube.com/watch?v=-ah1t4kk8Lw,-ah1t4kk8Lw,1.62,480,480 views,12,20.6K subscribers,5 years ago,1:37,,,IndiaAI,False,"#AIForAll | #RAISE2020 At the RAISE 2020 Global Virtual Summit, delegates and experts from the fields of research, policy and innovation on Artificial Intelligence, are expected to join from across the globe. Keynote spe..."
2020-09-29,"Sep 29, 2020",#RAISE2020 | Shri Ajay Sawhney | Secretary | Ministry of Electronics & IT,IndiaAI,"Government of India, in partnership with Industry & Academia, is organising a Mega Virtual Summit on Artificial Intelligence (AI), RAISE 2020- ‘Responsible AI for Social Empowerment 2020,’ from October 5-9, 2020. Let's listen to Shri Ajay Sawhney, Secretary, Ministry of Electronics & IT, as he welcomes everyone to...",https://www.youtube.com/watch?v=Bcc2w2ohYSA,Bcc2w2ohYSA,1.5,1444,"1,444 views",33,20.6K subscribers,5 years ago,1:30,,,IndiaAI,False,"#AIForAll | #RAISE2020 Government of India, in partnership with Industry & Academia, is organising a Mega Virtual Summit on Artificial Intelligence (AI), RAISE 2020- ‘Responsible AI for Social Empowerment 2020,’ from Oct..."
2020-09-11,"Sep 11, 2020",How states are driving AI adoption at a grass-root level in India | Last Week on INDIAai Ep#10,IndiaAI,Overview video about: How states are driving AI adoption at a grass-root level in India | Last Week on INDIAai Ep#10.,https://www.youtube.com/watch?v=7_Ws3xtknpg,7_Ws3xtknpg,27.2,90,90 views,2,20.6K subscribers,5 years ago,27:12,,,IndiaAI,False,
2020-09-06,"Sep 6, 2020",Landing AI's founder Andrew Ng talking about INDIAai at the #NASSCOMXperienceAI,IndiaAI,“I am excited about the rise of portal as a way to bring together the Indian AI community.” - Andrew Ng at the Summit.,https://www.youtube.com/watch?v=wI6q1cn-suk,wI6q1cn-suk,0.22,198,198 views,6,20.6K subscribers,5 years ago,0:13,,,IndiaAI,False,“I am excited about the rise of #INDIAai portal as a way to bring together the Indian AI community.” - Andrew Ng at the #NASSCOMXperienceAI Summit.
2020-08-23,"Aug 23, 2020",GPT-3 Explained | Last Week in INDIAai Ep# 8,IndiaAI,Overview video about: GPT-3 Explained | Last Week in INDIAai Ep# 8.,https://www.youtube.com/watch?v=9NJPE5cfJMs,9NJPE5cfJMs,31.43,108,108 views,4,20.6K subscribers,5 years ago,31:26,,,IndiaAI,False,
2020-08-23,"Aug 23, 2020",Addressing AI Bias with Responsible AI | Last Week in INDIAai Ep 9,IndiaAI,|,https://www.youtube.com/watch?v=DdOj1XKB4-0,DdOj1XKB4-0,33.58,157,157 views,9,20.6K subscribers,5 years ago,33:35,,,IndiaAI,False,|
2020-08-09,"Aug 9, 2020",Financing Farmers with AI | Last Week in INDIAai Ep# 7,IndiaAI,Overview video about: Financing Farmers with AI | Last Week in INDIAai Ep# 7.,https://www.youtube.com/watch?v=RpnrJZL-Tvo,RpnrJZL-Tvo,26.67,118,118 views,3,20.6K subscribers,5 years ago,26:40,,,IndiaAI,False,
2020-07-30,"Jul 30, 2020",WFH for farmers and AI for potatoes | Last Week in INDIAai Ep# 6,IndiaAI,Overview video about: WFH for farmers and AI for potatoes | Last Week in INDIAai Ep# 6.,https://www.youtube.com/watch?v=ipJolWk1Zrc,ipJolWk1Zrc,23.63,94,94 views,4,20.6K subscribers,5 years ago,23:38,,,IndiaAI,False,
2020-07-22,"Jul 22, 2020",How AI will morph HR of tomorrow?,IndiaAI,"As AI applications are slowly but surely walking into our daily lives today, guiding and influencing the way we think and act; the organizations also will able to take the benefits. So the adaptation of some of the off-the-shelve applications and data driven decisions could help to create a more seamless, more...",https://www.youtube.com/watch?v=f2WOeH_pWg8,f2WOeH_pWg8,85.05,107,107 views,4,20.6K subscribers,5 years ago,1:25:03,,,IndiaAI,False,"As AI applications are slowly but surely walking into our daily lives today, guiding and influencing the way we think and act; the organizations also will able to take the benefits. So the adaptation of some of the off-t..."
2020-07-20,"Jul 20, 2020",Can AI transform our agriculture sector?  | Last Week in INDIAai Podcast | Episode# 5,IndiaAI,Overview video about: Can AI transform our agriculture sector?  | Last Week in INDIAai Podcast | Episode# 5.,https://www.youtube.com/watch?v=FHmpKb0SR7Y,FHmpKb0SR7Y,40.08,241,241 views,8,20.6K subscribers,5 years ago,40:05,,,IndiaAI,False,
2020-06-29,"Jun 29, 2020",RaiSE- Investment for your AI startup (Highlights),IndiaAI,"Some interesting highlights from RaiSE, an investor pitch event, executed and hosted by INDIAai and NASSCOM's COE-DSAI.",https://www.youtube.com/watch?v=JsijFnENRAo,JsijFnENRAo,1.32,193,193 views,6,20.6K subscribers,5 years ago,1:19,,,IndiaAI,False,"Some interesting highlights from RaiSE, an investor pitch event, executed and hosted by INDIAai and NASSCOM's COE-DSAI."
2020-06-23,"Jun 23, 2020",Can AI Transform School Education in India? | Last Week on INDIAai Ep: 4,IndiaAI,Overview video about: Can AI Transform School Education in India? | Last Week on INDIAai Ep: 4.,https://www.youtube.com/watch?v=_PJ8lxCAlrg,_PJ8lxCAlrg,25.25,274,274 views,4,20.6K subscribers,5 years ago,25:15,,,IndiaAI,False,
2020-06-04,"Jun 4, 2020",Introducing INDIAai,IndiaAI,"Proud to have , the National AI Portal, inaugurated officially in the presence of esteemed dignitaries Union Min for Law & Justice, Electronics & IT and Communications Shri Ravi Shankar Prasad; Shri S Gopalakrishnan, Addl Secy of Meity; Shri Ajay Sawnhney, Secretary of Meity; Ms Anita Karwal, Secy of DoSEL; Shri...",https://www.youtube.com/watch?v=edy-rbwNvuc,edy-rbwNvuc,1.22,4121,"4,121 views",154,20.6K subscribers,5 years ago,1:13,,,IndiaAI,False,"And we are live! Proud to have #INDIAai, the National AI Portal, inaugurated officially in the presence of esteemed dignitaries Union Min for Law & Justice, Electronics & IT and Communications Shri Ravi Shankar Prasad; S..."
2020-05-14,"May 14, 2020",#INDIAai360Series Webinar #1 AI skills What colleges are not focusing on,IndiaAI,"Artificial Intelligence technologies are on course to become the most powerful agents of transformation in human history. AI will reshape the global economic and technological landscape, as well as every aspect of our daily lives.",https://www.youtube.com/watch?v=xFVjnnspgaU,xFVjnnspgaU,52.78,567,567 views,14,20.6K subscribers,5 years ago,52:47,,,IndiaAI,False,"Artificial Intelligence technologies are on course to become the most powerful agents of transformation in human history. AI will reshape the global economic and technological landscape, as well as every aspect of our da..."
2020-05-10,"May 10, 2020","What are the biggest challenge for AI startups? | Prof V. Kamakoti, Head of India's AI Task Force",IndiaAI,"NDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields for aspiring entrepreneurs, students, professionals, academics, and everyone else.",https://www.youtube.com/watch?v=nxN6RHIlMyc,nxN6RHIlMyc,0.93,349,349 views,15,20.6K subscribers,5 years ago,0:56,,,IndiaAI,False,"NDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields ..."
2020-05-10,"May 10, 2020","Will AI cause job loss? |Prof V. Kamakoti, Head of India's AI Task Force",IndiaAI,"NDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields for aspiring entrepreneurs, students, professionals, academics, and everyone else.",https://www.youtube.com/watch?v=Pg7L478mAII,Pg7L478mAII,1.37,601,601 views,12,20.6K subscribers,5 years ago,1:22,,,IndiaAI,False,"NDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields ..."
2020-05-10,"May 10, 2020","How students should prepare for a career in AI | Prof V. Kamakoti, Head of India's AI Task Force",IndiaAI,"NDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields for aspiring entrepreneurs, students, professionals, academics, and everyone else.",https://www.youtube.com/watch?v=mlVyEJ1cTRo,mlVyEJ1cTRo,1.75,15150,"15,150 views",369,20.6K subscribers,5 years ago,1:45,,,IndiaAI,False,"NDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields ..."
2020-05-10,"May 10, 2020","How India can become a world leader in AI | Prof V. Kamakoti, Head of India's AI Task Force",IndiaAI,"NDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields for aspiring entrepreneurs, students, professionals, academics, and everyone else.",https://www.youtube.com/watch?v=hW24wfyqehw,hW24wfyqehw,1.17,195,195 views,9,20.6K subscribers,5 years ago,1:10,,,IndiaAI,False,"NDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields ..."
2020-02-10,"Feb 10, 2020","Why industry should drive India'a AI push? | Prof V. Kamakoti, Head of India's AI Task Force.",IndiaAI,"INDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields for aspiring entrepreneurs, students, professionals, academics, and everyone else.",https://www.youtube.com/watch?v=VpQ5ZTyYY-I,VpQ5ZTyYY-I,1.4,233,233 views,3,20.6K subscribers,6 years ago,1:24,,,IndiaAI,False,"INDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields..."
2020-02-10,"Feb 10, 2020",How can AI help India address socio-economic challenges?|  IIT Professor V. Kamakoti,IndiaAI,"INDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields for aspiring entrepreneurs, students, professionals, academics, and everyone else.",https://www.youtube.com/watch?v=92bCxygra8c,92bCxygra8c,0.52,192,192 views,6,20.6K subscribers,6 years ago,0:31,,,IndiaAI,False,"INDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields..."
2020-02-10,"Feb 10, 2020",What is AI? |  IIT-M  Professor V. Kamakoti (Head of India's AI Task Force),IndiaAI,"INDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields for aspiring entrepreneurs, students, professionals, academics, and everyone else.",https://www.youtube.com/watch?v=hHlg3mDeUq8,hHlg3mDeUq8,1.95,3912,"3,912 views",106,20.6K subscribers,6 years ago,1:57,,,IndiaAI,False,"INDIAai (The National AI Portal of India), a joint venture by MEITY and NASSCOM, has been set up to prepare the nation for an AI future. It is the single central knowledge hub on artificial intelligence and allied fields..."
